year,week,loc,state,country,loc_type,number,event
1983,23,ILLINOIS,IL,US,STATE,6,CASES
1983,23,VIRGINIA,VA,US,STATE,1,CASES
1983,23,FLORIDA,FL,US,STATE,4,CASES
1983,23,CALIFORNIA,CA,US,STATE,2,CASES
1983,25,NEW JERSEY,NJ,US,STATE,25,CASES
1983,25,OHIO,OH,US,STATE,22,CASES
1983,25,GEORGIA,GA,US,STATE,2,CASES
1983,25,FLORIDA,FL,US,STATE,2,CASES
1983,25,CALIFORNIA,CA,US,STATE,14,CASES
1983,26,NEW YORK CITY,NY,US,STATE,5,CASES
1983,26,ILLINOIS,IL,US,STATE,6,CASES
1983,26,MARYLAND,MD,US,STATE,1,CASES
1983,27,NEW YORK CITY,NY,US,STATE,1,CASES
1983,27,CALIFORNIA,CA,US,STATE,5,CASES
1983,32,NEW YORK CITY,NY,US,STATE,2,CASES
1983,32,FLORIDA,FL,US,STATE,2,CASES
1983,32,CALIFORNIA,CA,US,STATE,5,CASES
1983,33,UPSTATE NEW YORK,NY,US,STATE,1,CASES
1983,33,NEW YORK CITY,NY,US,STATE,2,CASES
1983,33,MARYLAND,MD,US,STATE,4,CASES
1983,33,FLORIDA,FL,US,STATE,3,CASES
1983,33,CALIFORNIA,CA,US,STATE,2,CASES
1983,34,NEW YORK CITY,NY,US,STATE,1,CASES
1983,35,NEW YORK CITY,NY,US,STATE,1,CASES
1983,35,PUERTO RICO,PR,US,STATE,8,CASES
1983,36,NEW YORK CITY,NY,US,STATE,1,CASES
1983,36,ILLINOIS,IL,US,STATE,8,CASES
1983,36,CALIFORNIA,CA,US,STATE,1,CASES
1983,37,ILLINOIS,IL,US,STATE,9,CASES
1983,37,PUERTO RICO,PR,US,STATE,5,CASES
1983,38,FLORIDA,FL,US,STATE,6,CASES
1983,39,ILLINOIS,IL,US,STATE,34,CASES
1983,39,FLORIDA,FL,US,STATE,1,CASES
1983,39,CALIFORNIA,CA,US,STATE,5,CASES
1983,40,MICHIGAN,MI,US,STATE,1,CASES
1983,40,FLORIDA,FL,US,STATE,2,CASES
1983,41,MASSACHUSETTS,MA,US,STATE,1,CASES
1983,41,INDIANA,IN,US,STATE,6,CASES
1983,41,ILLINOIS,IL,US,STATE,2,CASES
1983,41,TENNESSEE,TN,US,STATE,1,CASES
1983,41,OREGON,OR,US,STATE,1,CASES
1983,41,CALIFORNIA,CA,US,STATE,1,CASES
1983,42,UPSTATE NEW YORK,NY,US,STATE,1,CASES
1983,42,FLORIDA,FL,US,STATE,1,CASES
1983,42,CALIFORNIA,CA,US,STATE,3,CASES
1983,43,UPSTATE NEW YORK,NY,US,STATE,2,CASES
1983,43,ILLINOIS,IL,US,STATE,4,CASES
1983,43,IDAHO,ID,US,STATE,1,CASES
1983,45,LOUISIANA,LA,US,STATE,1,CASES
1983,46,UPSTATE NEW YORK,NY,US,STATE,2,CASES
1983,46,ILLINOIS,IL,US,STATE,1,CASES
1983,48,TEXAS,TX,US,STATE,1,CASES
1983,50,MISSISSIPPI,MS,US,STATE,2,CASES
1983,50,UTAH,UT,US,STATE,3,CASES
1983,51,UTAH,UT,US,STATE,7,CASES
1984,1,UTAH,UT,US,STATE,4,CASES
1984,2,ILLINOIS,IL,US,STATE,9,CASES
1984,2,UTAH,UT,US,STATE,8,CASES
1984,4,ILLINOIS,IL,US,STATE,11,CASES
1984,4,UTAH,UT,US,STATE,3,CASES
1984,4,CALIFORNIA,CA,US,STATE,2,CASES
1984,5,MICHIGAN,MI,US,STATE,78,CASES
1984,5,TEXAS,TX,US,STATE,7,CASES
1984,5,UTAH,UT,US,STATE,2,CASES
1984,5,WASHINGTON,WA,US,STATE,2,CASES
1984,5,CALIFORNIA,CA,US,STATE,2,CASES
1984,6,ILLINOIS,IL,US,STATE,4,CASES
1984,6,MICHIGAN,MI,US,STATE,7,CASES
1984,6,TEXAS,TX,US,STATE,23,CASES
1984,6,UTAH,UT,US,STATE,1,CASES
1984,7,NEW YORK CITY,NY,US,STATE,3,CASES
1984,7,TEXAS,TX,US,STATE,3,CASES
1984,7,WASHINGTON,WA,US,STATE,3,CASES
1984,10,NEW YORK CITY,NY,US,STATE,2,CASES
1984,10,INDIANA,IN,US,STATE,1,CASES
1984,10,TEXAS,TX,US,STATE,16,CASES
1984,10,UTAH,UT,US,STATE,2,CASES
1984,10,WASHINGTON,WA,US,STATE,8,CASES
1984,10,CALIFORNIA,CA,US,STATE,28,CASES
1984,11,NEW YORK CITY,NY,US,STATE,2,CASES
1984,11,INDIANA,IN,US,STATE,1,CASES
1984,11,KENTUCKY,KY,US,STATE,1,CASES
1984,11,TEXAS,TX,US,STATE,13,CASES
1984,11,NEW MEXICO,NM,US,STATE,1,CASES
1984,11,UTAH,UT,US,STATE,1,CASES
1984,11,CALIFORNIA,CA,US,STATE,47,CASES
1984,12,ILLINOIS,IL,US,STATE,5,CASES
1984,12,VIRGINIA,VA,US,STATE,1,CASES
1984,12,CALIFORNIA,CA,US,STATE,14,CASES
1984,18,MASSACHUSETTS,MA,US,STATE,5,CASES
1984,18,MICHIGAN,MI,US,STATE,8,CASES
1984,18,TEXAS,TX,US,STATE,53,CASES
1984,18,WASHINGTON,WA,US,STATE,16,CASES
1984,18,CALIFORNIA,CA,US,STATE,13,CASES
1984,21,NEW YORK CITY,NY,US,STATE,6,CASES
1984,21,MICHIGAN,MI,US,STATE,19,CASES
1984,21,MARYLAND,MD,US,STATE,1,CASES
1984,21,TEXAS,TX,US,STATE,18,CASES
1984,24,NEW YORK CITY,NY,US,STATE,3,CASES
1984,24,ILLINOIS,IL,US,STATE,2,CASES
1984,24,MICHIGAN,MI,US,STATE,16,CASES
1984,24,MISSOURI,MO,US,STATE,1,CASES
1984,24,TEXAS,TX,US,STATE,13,CASES
1984,24,CALIFORNIA,CA,US,STATE,3,CASES
1984,24,HAWAII,HI,US,STATE,5,CASES
1984,32,NEW YORK CITY,NY,US,STATE,3,CASES
1984,32,MICHIGAN,MI,US,STATE,2,CASES
1984,32,TEXAS,TX,US,STATE,1,CASES
1984,32,CALIFORNIA,CA,US,STATE,4,CASES
1984,32,HAWAII,HI,US,STATE,7,CASES
1984,34,MASSACHUSETTS,MA,US,STATE,1,CASES
1984,34,WASHINGTON,WA,US,STATE,5,CASES
1984,34,HAWAII,HI,US,STATE,8,CASES
1984,35,ILLINOIS,IL,US,STATE,15,CASES
1984,35,LOUISIANA,LA,US,STATE,8,CASES
1984,36,ILLINOIS,IL,US,STATE,1,CASES
1984,36,MICHIGAN,MI,US,STATE,5,CASES
1984,36,MINNESOTA,MN,US,STATE,35,CASES
1984,36,FLORIDA,FL,US,STATE,1,CASES
1984,36,TEXAS,TX,US,STATE,15,CASES
1984,37,MICHIGAN,MI,US,STATE,1,CASES
1984,37,FLORIDA,FL,US,STATE,1,CASES
1984,37,ARKANSAS,AR,US,STATE,8,CASES
1984,37,TEXAS,TX,US,STATE,2,CASES
1984,37,CALIFORNIA,CA,US,STATE,3,CASES
1984,39,UPSTATE NEW YORK,NY,US,STATE,1,CASES
1984,39,CALIFORNIA,CA,US,STATE,3,CASES
1984,39,HAWAII,HI,US,STATE,6,CASES
1984,40,MICHIGAN,MI,US,STATE,3,CASES
1984,40,MISSOURI,MO,US,STATE,1,CASES
1984,40,MARYLAND,MD,US,STATE,2,CASES
1984,40,TEXAS,TX,US,STATE,1,CASES
1984,41,NEW YORK CITY,NY,US,STATE,1,CASES
1984,41,TEXAS,TX,US,STATE,21,CASES
1984,42,MASSACHUSETTS,MA,US,STATE,1,CASES
1984,42,NEW YORK CITY,NY,US,STATE,1,CASES
1984,42,MINNESOTA,MN,US,STATE,9,CASES
1984,42,CALIFORNIA,CA,US,STATE,2,CASES
1984,45,ARKANSAS,AR,US,STATE,1,CASES
1984,47,UPSTATE NEW YORK,NY,US,STATE,4,CASES
1984,47,MISSOURI,MO,US,STATE,2,CASES
1984,47,TEXAS,TX,US,STATE,51,CASES
1984,48,UPSTATE NEW YORK,NY,US,STATE,7,CASES
1984,48,TEXAS,TX,US,STATE,5,CASES
1984,48,PUERTO RICO,PR,US,STATE,75,CASES
1984,49,UPSTATE NEW YORK,NY,US,STATE,4,CASES
1984,49,WASHINGTON,WA,US,STATE,6,CASES
1984,49,CALIFORNIA,CA,US,STATE,3,CASES
1984,49,PUERTO RICO,PR,US,STATE,14,CASES
1984,50,WASHINGTON,WA,US,STATE,13,CASES
1984,50,PUERTO RICO,PR,US,STATE,25,CASES
1984,51,TEXAS,TX,US,STATE,5,CASES
1985,1,CALIFORNIA,CA,US,STATE,3,CASES
1985,1,PUERTO RICO,PR,US,STATE,1,CASES
1985,2,PUERTO RICO,PR,US,STATE,6,CASES
1985,4,PUERTO RICO,PR,US,STATE,3,CASES
1985,5,FLORIDA,FL,US,STATE,1,CASES
1985,5,VIRGIN ISLANDS,VI,US,STATE,2,CASES
1985,7,NEW YORK CITY,NY,US,STATE,1,CASES
1985,7,ILLINOIS,IL,US,STATE,1,CASES
1985,8,ILLINOIS,IL,US,STATE,1,CASES
1985,8,MICHIGAN,MI,US,STATE,11,CASES
1985,8,MONTANA,MT,US,STATE,6,CASES
1985,8,CALIFORNIA,CA,US,STATE,4,CASES
1985,8,HAWAII,HI,US,STATE,2,CASES
1985,9,UPSTATE NEW YORK,NY,US,STATE,2,CASES
1985,9,NEW YORK CITY,NY,US,STATE,4,CASES
1985,9,MICHIGAN,MI,US,STATE,6,CASES
1985,9,TEXAS,TX,US,STATE,2,CASES
1985,9,MONTANA,MT,US,STATE,34,CASES
1985,9,CALIFORNIA,CA,US,STATE,4,CASES
1985,19,NEW YORK CITY,NY,US,STATE,3,CASES
1985,19,ILLINOIS,IL,US,STATE,1,CASES
1985,19,MICHIGAN,MI,US,STATE,1,CASES
1985,19,MARYLAND,MD,US,STATE,4,CASES
1985,19,WEST VIRGINIA,WV,US,STATE,2,CASES
1985,19,CALIFORNIA,CA,US,STATE,3,CASES
1985,19,PUERTO RICO,PR,US,STATE,6,CASES
1985,40,NEW YORK CITY,NY,US,STATE,1,CASES
1985,40,CALIFORNIA,CA,US,STATE,4,CASES
1985,41,MARYLAND,MD,US,STATE,2,CASES
1985,41,WYOMING,WY,US,STATE,1,CASES
1985,42,PENNSYLVANIA,PA,US,STATE,5,CASES
1985,42,MARYLAND,MD,US,STATE,1,CASES
1985,42,TEXAS,TX,US,STATE,2,CASES
1985,42,WASHINGTON,WA,US,STATE,1,CASES
1985,43,MARYLAND,MD,US,STATE,3,CASES
1985,43,WASHINGTON,WA,US,STATE,2,CASES
1985,43,CALIFORNIA,CA,US,STATE,1,CASES
1985,44,NEW YORK CITY,NY,US,STATE,1,CASES
1985,44,PENNSYLVANIA,PA,US,STATE,6,CASES
1985,44,MISSOURI,MO,US,STATE,1,CASES
1985,44,MARYLAND,MD,US,STATE,3,CASES
1985,44,TEXAS,TX,US,STATE,2,CASES
1985,44,CALIFORNIA,CA,US,STATE,1,CASES
1985,45,NEW YORK CITY,NY,US,STATE,8,CASES
1985,45,FLORIDA,FL,US,STATE,1,CASES
1985,45,WASHINGTON,WA,US,STATE,8,CASES
1985,45,PUERTO RICO,PR,US,STATE,4,CASES
1985,46,CALIFORNIA,CA,US,STATE,1,CASES
1985,48,FLORIDA,FL,US,STATE,8,CASES
1985,48,TEXAS,TX,US,STATE,4,CASES
1985,48,COLORADO,CO,US,STATE,2,CASES
1985,51,CALIFORNIA,CA,US,STATE,9,CASES
1985,52,NEW YORK CITY,NY,US,STATE,1,CASES
1985,52,WASHINGTON,WA,US,STATE,2,CASES
